reviews.rating,reviews.text,reviews_year
4.0,"This place is an average hotel. No casino, no room service, no glitz or glam. BUT it has clean rooms, clean pool w/free cabanas, a small nice restaurant, and nice staff. Location is next the Wynn and Encore close by Circus Circus. Across the street from a 24hr Walgreens and Dennys. I wouldnt call it a family place but its not bad for families. Some young and old partiers but not overly loud or obnoxious. If youre looking to go and dont need the pricey amenities then this place is right. It could use some updating but we werent in the room staring at the walls.",2018
5.0,"I would like to thank Guest Service Manager Rena for making my stay special. I had a very nice talk with her about her career at Marriott. She was quick to let me know how proud she is of her staff. She should be, they are wonderful. From the time I checked in, her entire staff made me feel welcome and very comfortable. Emily in the restaurant suggested a couple of her go to specials, and she was right on. Delicious!! The hotel was in immaculate condition. The rooms are large and very quiet. Sleeping on the road can be difficult. No problem here. I slept like a baby. Thank you again Rena.....I highly recommend this hotel for business travel, and family travel for all occasions.Hi Tom,Thank you so much for your outstanding review! Rena is well respected for her outstanding customer service and I'll be sure she is aware that you mentioned her in your review. I'm very happy that you were able to enjoy our in house restaurant, Palettes, and found the food to be delicious. I will also be sure to let Housekeeping know how happy you were with your room cleanliness and the clean public space. We work hard to ensure all our guests' stay is as pleasurable as yours was.We look forward to being of service to you once again when you return to Las Vegas!Safe Travels,",2018
5.0,Close to the river with shops and restaurants. Uber/taxi over and enjoy yourself for the night. They used to have a great full breakfast included but now it costs 16-bummer. Staff is helpful and polite. You are 10 minutes to downtown Napa.,2018
4.0,"We stayed at the Best Western Plus during our long weekend trip to Napa. It was perfectly fine for what we needed, a place to sleep after touring wineries! The room was very clean. We were on the second floor by the pool (not sure if all rooms face the pool) and it was good. Only had one instance where a group of loud girls were in the pool area and it was definitely loud in our room, but thankfully it didn't last long. Overall a quiet place. Got vouchers for Denny's next door, easy and fast breakfast before our days. I saw some reviews mentioning traffic due to the location, but it was always an easy in/out for us. Would definitely stay again if in the area, since it's a great place to rest after a busy day!",2018
5.0,Our stay was perfect. The room was immaculate and location was great.The people at the front desk were so accommodating and helpful.We arrived early and they got us a room before check in time.They gave helpful restaurant choices as well!!Hey Dianne! We are happy you enjoyed your stay! Please come back and see us again! Cheers!,2018
5.0,"Inn at the Vines is always a great stay in Napa Vallley. Good rooms and nice, friendly employees make this a wonderful stay. Great price/value! We dont use the free breakfast at Dennys but still nice that is included. Good location for visiting wine country.",2018
3.0,"We stayed here before a Saints game with kids. Pros: Location was perfect for this - room was clean and large and the kids loved the games in the bar. The bar staff was particularly helpful and friendly. Cons: the front desk is understaffed and really slow, both check-in and check-out. The breakfast area ran out of almost all items and closed early. The hotel screwed up our pre-arranged late checkout and locked us out, and then gave us the wrong key TWICE. Long story, but the whole mix up ended up costing us 45+ minutes.Well that's certainly not the experience we hope to provide. We will be sure to share your feedback with our front office to ensure this is not an ongoing issue. We do hope you give us another shot next season! WHODAT!!Dixie Krauss, Assistant General Manager",2018
3.0,"This was the first hotel we have ever stayed at that felt like you were sleeping inside of a walk-in closet the room had no window at all and was very claustrophobic we stayed in room 1701 and apparently from speaking to the front desk over 1/3 of the hotels rooms or exactly like this king room I feel that the hotel should forewarn you of these fax however they do not the staff was very friendly and accommodating the room was just not up to par like other Aloft hotels we have stayed at We do have 21 King rooms in the hotel that do not have a window and while they will run you the same price as our traditional kings, there is an option to choose this room. Be sure to check your confirmation when booking to ensure you've selected the correct room. We are thrilled to hear the staff was accommodating and we will be sure the front desk is confirming room types at check in.Thanks for your business, we hope you'll be back,Dixie Krauss, Assistant General Manager",2018
5.0,"Tried out Aloft for the ADA rooms. Pleasantly surprised spacious rooms updated features. We will look for the brand in our travels. The receptionist was very friendly and knowledgeable of the area. I was waiting for the concierge to give a breakfast recommendation and she was busy so the receptionist gave us a few with different styles and directions turned out great. Thank you Aloft for a great stayDelighted to hear of your stay with us and appreciate your feedback on our ADA rooms. We hope you will stay with us again in the future,Dixie Krauss, Assistant General Manager",2018
4.0,"Loved the convenience of staying in this CBD hotel which is so close to the French Quarter but without the price. Hotel is kinda minimalist but rooms were clean. Only reason four instead of five stars is the hallways and my room smelled kinda like a sweaty, bad-smelling locker room. I said something to the hotel and then the smell was gone. Thanks so much for your review. We are happy to hear we were able to resolve that issue you for you while here and hope youll be back again soon. Dixie Krauss, Assistant General Manager",2018
4.0,"The hotel is very confortable, besides breakfast they offer wine tasting in the afternoons. The price is a bit expensive and the hotel stay a bit far from downtown Napa, so a car is required. Parking is free, which is a plus.",2018
4.0,"Great stay. I would recommend staying here for business, family or couple weekend. Close to downtown Napa and Sonoma. The employees here are exceptional! So many options for breakfast. They also offer wine tasting if youre around at 5!",2018
5.0,"What a beautiful Hampton Inn in Napa. Great Location within walking distance of a movie theatre, gym, a few restaurants and Starbucks. The rooms are a nice size. The beds were comfy. They had DirecTv which is always a huge Plus! But the bathroom was awesome. Love, love, love the extra lighting and shelving for us ladies. The only thing I would add would be a wall magnifying mirror like the Marriott has. Even with all the amazing light it was hard to get up close to the mirror to do my makeup because of the size of the nice vanity.",2018
5.0,"We stayed with my family for 1 week.It was amazing time for relax in Dubai,especially in Marriott Marquis.Restaurants food are delicious,especially we recommend Izakaya and Garden.Cafe Artois is fantastic place with very nice view to Dubai Canal.Service of concierge Mustafa was super.He advised my family all iconic places of Dubai.Definitely we will be back soonWe want to thank you for staying at the Fairfield Inn Suites by Marriott Keys Collection and we are thrilled to hear that you enjoyed your recent stay, your patronage is very important, and it means the world to us that you had a great stay.",2018
5.0,Everything about our stay from the moment we checked in was a very positive experience. Our room was clean and had everything we needed. The pool area was also nice and clean with plenty of towels and loungers available. The breakfast area was also clean and well attended to. We were also given a one hour late checkout which made my daughter extremely happy as it gave her a chance for one more swim before we left. A perfect stay while we were in the Keys!Thank you for the five star review. So glad to hear our folks at the front office were able to extend a later departure so your daughter could get that one last swim!! Thank you for sharing your experience and we look forward to welcoming you back to our little island!,2018
4.0,"If you're familiar with Key West, you'll recognize the location as the old Day's Inn. But the changes are more than just the signage. I figured it would be a new sign and fresh paint. Not so. A number of years back, numerous hotels on the entry end of the island were taken out of the inventory for revitalization, including the Days Inn. They gutted it, and the changes are significant.The room was large, as was the bath. Just a shower, no tub in room 148, which was fine. Bed was comfy, a/c worked great. In fact, I had no complaints at all about this property. The complimentary breakfast included pork sausage, turkey sausage, scrambled eggs, omelets, make your own waffles, plus pastries and fresh fruit. Not your typical complimentary breakfast.Pool is large enough, and plenty of lounges, as well as canopies. There's a Tiki Bar and music playing. Now for what may be a concern for some.The hotel is at the entry to the island. All traffic on or off the island passes through the intersection out front. Since the hospital is on Stock Island (just next to Key West) ambulances going there, pass right by. Sirens don't bother me, but if you get upset over them....well, since the island is 2 miles by 4 miles, maybe this isn't the place for you. There were numerous sirens from law enforcement, fire, and ambulances each day, but I didn't notice them at night.I had no complaints about this place. The only shortfalls, were that there was only one wastebasket in the room, which was next to the computer desk. Another in the bath would have been nice. Also, the parking spaces were a bit narrow, but nothing I couldn't deal with.Front desk and all staff were great. Property gets a recommended!Please note: There are two Fairfield Inns on the island. One at 2400 N. Roosevelt, and this one at 3800.Thank you for the very detailed review. We truly appreciate you taking the time to share your experience with our readers. Glad to hear you had time to enjoy our breakfast and enjoy some sun poolside. We look forward to welcoming you back to the Keys Collection!",2018
5.0,"My family and I stayed here for a night, the front desk guy and girl that were there are super nice they treated us with a warm smile and made us feel at home! . Awesome customer service and also the breakfast that they had was very good as well and our bed was very comfortable and clean as well as the room. Everyone working there was very friendly .",2018
4.0,This is a great place to stay to sleep. Thats what I was looking for. Staff is friendly. Rooms are clean. Older hotel but updated. Can be loud as this is a motel. I felt very safe. Parking is easy. Good value for the money.,2018
1.0,"Really I know 3 stars on Priceline can be dicey, but really Really We got a quad. Four 5 1/2 foot long bunk beds. Numbered one to four. With a stack of folded sheets. And a 2 by 2 shower. Really How did this get on Priceline in the first place And how did it get any stars I am only writing this now because it is 1:30 in the morning and my dorm was like a library compared to this place. Decades ago. How did this get on Priceline I have stayed at more than 40 hotels in Chicago on Priceline over the years, but this is the first time I have stayed in a hostel. A hostile. Really I wish zero stars was a choice, but that would be too many. I know all the hipster comments I will get on this, but please, keep them to yourself.Hello Steve P, Thank you for staying with us and for taking the time to review your stay. I so sorry that your stay was disappointing due to the room layout not being as expected for our star rating. We are reviewing your reservation with our booking partners to ensure that no other guest encounters a similar issue. Please feel free to let our front desk know during any future stays if we can do anything to make your stay more enjoyable. I hope we can see you back again very soon for what I am sure will be a better experience.",2018
5.0,"My wife had a birthday party at theHoliday Inn North Phoenix.The event we had was wonderfully planned by Phil McIlveen,the hotel's director of sales.He helped in planning a great party within our budget.Phil went above and beyond his limits to ensure that the event was successful.The staff were courteous and very ready to listen and help out wherever and whenever we needed them.We will surely have more events in the future at this location and we will send referrals to Phil.Thank you for the hospitality.George",2018
5.0,"It's been my 12th-time stay at The Nolitan Hotel, of which I call home away from home. Here is why I keep coming back: 1. The staff is lovely, service oriented and overall great! 2. The rooms are clean, new and made by the best materials and in the exact size, you need for a short stay in the city. 3. The location is by far the best in terms of distance from subway, best stores (Ayr, KOIO, Outdoor Voices, DryBar) Restaurants (Mikakus Sushi, SweetGreens and Jacks Wife Freda)4. By far my favorite hotel in the city!Thank you Daniel for the review! As always we love to host you at the Nolitan! Let us know when you will be back )Best Regards.",2018
2.0,"We arrived at the hotel feeling positive about the location and warm-ish greeting at reception. This feeling did not last long. The pillows were really uncomfortable, both of the taps were hot, the AC was so loud and made a buzzing noise (we asked twice to have this fixed and nothing changed), the fire alarm went off at 3am and there was never really an excuse given as to what was going on, then (because we'd had no sleep) we put the 'do not disturb' sign on and the cleaner banged on our door repeatedly shouting 'housekeeping' until we answered. The water was shut off one evening from 11pm-3am which meant that when we had to go to the toilet it sat there for hours. No one informed us where a smoking area was so we assumed there was not one... this meant that we smoked out the front and got disturbed, bugged and pushed by homeless people asking for money, cigerettes, etc. It really was just one thing after the other. The cups were so rubbish that they leaked, my oartner hit his head on the shower because of a stupid bar across the top and they charged 50 dollars a night for a hold This was not really made clear at the beginning and I was left wondering why I was missing so much from my account. I have stayed in many hotels, hostels, bnbs over the years and had just stayed in 4 other places, all were LESS money and gave a better, quality experience.",2018
5.0,"Overall this is a great property. The lobby, restaurant, and hotel rooms are really well done. Lots of nice touches with great designs. Tons of character here. We stayed in a double queen room which we thought had plenty of space. The gym is located between two floors and has a Peloton bike and the hotel provides the shoes. As a cycling, I thought this was awesome. I already had a Peloton login. The music in the gym, however, was too loud and we called to have it turned down and the staff couldn't figure out how to do it. The staff were all friendly and courteous - bellhops, front desk staff and concierge all included. Location very convenient to a number of places downtown. Beds and pillows were comfortable. TVs changed channels without the annoying 1 second delay at most other hotels. There's some construction going on at the property next door to be aware of, but it's New York and good luck finding somewhere without construction. Definitely recommend.Dear chitripguy, Thank you very much for your detailed and wonderful review. I am so glad you enjoyed our property from our comfortable rooms and the gym. We pride ourselves in service and i'm very happy to read you've enjoyed your stay. Hopefully we get to welcome you back again in the future!Warmest Regards, Nick HaferGeneral Manager",2018
1.0,"We travel to Six Flags over GA pretty frequently. This was our first and last time for staying at this hotel. I'm generally a 4-5 star reviewer of hotels, with the occasional 3 star, here and on Trip Advisor, but this was my worst experience. There are plenty of problems with this place, but I'll start with the pros:Pro: Location to 6 Flags and room comfort. Both of these and parking were fine.Cons: It is not an overstatement to say this was the worst check in experience I've ever had, and not one interaction with staff the rest of the stay would change that. From walking into the hotel to check-in to finally walking into my room was probably 45-60 minutes, and when you are traveling with family, it's late at night, and you have to get up early, that's 45 minutes you can use. I walked in to the hotel, and I was probably 3rd or 4th to check in, and the line never moved as it took them forever to resolve what appeared to be simple problems. I don't know what the other customer issues were, but they weren't the problems. By the time I got there, I could see why it took a long time. A routine check in with reservations took longer here then anywhere else. When I did finally get my room keys, I go up to room with family who have been waiting WAY TOO LONG, and the keys don't work (and yes, I've stayed in enough hotels to know how to use hotel key cards). So after trying for several minutes, I go back down to front desk, wait in line for about 5 more minutes for the two workers to take care of routine check ins, and have the worker re key the cards again (and this time I watched to make sure he did them, and they did work when I returned to room).In my room, I check the safe, and on the safe it has the note about if you don't want to be billed for not using the safe, tell front desk on check out. So the next morning, I tell front desk we didn't use the safe, and yet, he still put it on my bill and would not remove.And this is why I think it is a Quality Brand issue. They aren't checking on their hotels at all. This comment has been made repeatedly on this website and the Choice Hotels website, but it is a problem.On the 3rd floor, the elevator has only 1 button, since you can only go down, but the arrow points up (little thing that make no difference on my stay, but demonstrate lack of care). The privacy door latch was put up backwards, so that it couldn't do anything to keep someone from opening the door. These lack of attention to details isn't a big thing by themselves, but the accumulation of them is a general sloppiness in maintenance that is apparent.Dear Guest. I would like to personally apologize for the series of unfortunate incidences that you experienced during your stay with us. We continually try to do our very best for all of our guests, but unfortunately, sometimes we do fail. I will look into each issue that you have noted, in an attempt to correct and improve our hotel policies. Sincerely, Hotel Manager",2018
2.0,"The staff was really friendly and helpfull The loccation of the hotel is great cause its only two blocks from central park , two blocks from the subway and within walking distance from cafes and restaurants The building is really old and uncleen and needs reinovation NOW ! The kitchen and everything in it was too dirty to use Wifi was available only at the lobby There was an area to chill like living room on -1 but was too spooky to chill I stayed on the 4th floor , the door of my room was broken and was really difficult to open and close The room and the bathroom were old but clean enough Also the matress and pilow was too small Finaly the heat on the room was too strong and you couldn't control it so you couldn't stay in the room nor sleep",2018
3.0,"To be fair I went into this hotel with high expectations based off of multiple stays at the Redbury in LA. Its my go to in LA because of how amazing it is - it is my third or fourth hotel in the US hands down. The Redbury NYC doesnt compare. The hotel itself a little unkempt. Not in a trendy vintage way but in a needs some TLC way. We stayed in a deluxe double, the beds are really small, view was bleh, and there was a lot of construction across the street so it was noisy on our side early in the morning (not the fault of the hotel obviously) I can handle all the above and it wouldnt have been an issue however the service is what was so disappointing to me. The bellhop (if you can call him that) was rude and mumbled things under his breath after I asked for help to get luggage to the room. Note: I had to ask - when I was clearly walking in with two daughters and luggage. We called to the front to ask for cutlery, they said they would check and see if they had any and bring it up twenty minutes later my husband had to go and get it. We never heard from them. No one was overly friendly with the exception of two staff one being the housekeeper who was cleaning the rooms on the 6th floor when we checked in. She had great energy and went out of her way to ask what we needed and if she could help in any way. And the second was a gentleman who answered the concierge call when we had a few questions about parking. Outside of that this hotel really needs to step up there customer service game. See also my review of Marta. Same theme, very flat, non- engaging staff. Delicious pizza though. So its almost like you have a great product but your front line isnt selling it. Overall average which is disappointing for this brand. Thank you for sharing your feedback, Domenica.We regret that your experience with us was less than ideal. We're disappointed to hear the service you received wasn't up to par. Providing our guests with exceptional service is something we take seriously. Please know this will be addressed with the appropriate members of our team so we may improve for the future.We hope you'll give us another chance to show you the service we're truly capable of providing.",2018
2.0,"The photo's looked fantastic. Our room however was not. The, a/c in the room was sellotaped into the window and was so noisy we couldn't sleep. Rooms were small. View was invisible due to the filthy windows and construction work opposite. The shower leaked and flooded the bathroom. The sink had no plug. No table or chest of drawers or anything in the room. This is in my opinion is scraping a 3 star if that definitely not a 4.We appreciate the feedback, Russell.We're disappointed that your stay with us was less than ideal. It's unfortunate you've noticed a decline in the quality of our accommodations, and that you had such challenges with your room. We care about the comfort of our guests so we'll address your concerns with our team moving forward.We hope for the opportunity to host you again soon for a more positive experience.",2018
3.0,"Great breakfast buffet each morning. Definitely adds value to the price. But otherwise, not a great stay. I think their cleaning crew must be understaffed. One day they didn't take out our trash or give us bath rugs or hand towels. The six of us in a two bedroom suite shared towels and used a washcloth -- a washcloth! -- for a rug. The next day we didn't get any maid service at all! At 6:00 pm, we went downstairs and asked for our own towels. The little market store downstairs was sold out of bottled water for two of our five day stay. Not having water after a long day of city walking was a real disappointment. And there is no easy market or store within walking distance, so we were chugging tap water. Yuck. My son got sick one night, so we hoped for ginger ale or Sprite or something to settle his stomach. Nope. All they had was Mountain Dew.The location across from Lake Union was pretty, but not convenient for downtown activities. We had to wait up to 20 minutes for an Uber driver during peak hours. That was poor planning on my part to book here, but I had no idea that Uber would be so difficult. Despite the challenges, we did have a decent stay. Our two room suite was spacious and comfortable. And again, the breakfast was really fantastic.Dear Valued Guest,Thank you for your recent stay with us and providing your honest feedback. On behalf of our team, I apologize we fell short of meeting our expectations but most importantly yours. It is guest as yourself who help improve our hotel and provide better service in the future. I apologize for the inconvenience of your downtown travels in Seattle. However, I am glad you were comfortable in our luxurious two-bedroom suite. Respectfully,",2018
5.0,"My wife and I stayed here for three nights in April, coming from Victoria on the Clipper. The hotel was very conveniently located, just four blocks from the ferry terminal. We were met by Lee, who was very courteous, and very helpful with suggestions and directions for sightseeing and restaurants. The room was very nice, and very quiet. We enjoyed happy hour in the lobby, and we had one dinner in the restaurant downstairs. The ambience is very retro. The front-desk and cleaning staff were wonderful. We could do all of the sightseeing we wanted on foot. Chihuly Garden and Glass was a highlight. Highly recommended.Dear Guest,Thank you for this fantastic review! Our location really is ideal for 'on-foot' sightseeing of the Chihuly Museum/Space Needle as well the Pike Place Market. Nice when we are perfectly placed in the middle of these two iconic spots! Your kudos for Lee are so appreciated as well. We pride ourselves on making guests feel as if they've traveled to a home away from home, so it would be our greatest honor to welcome you back as our guests again in the future. Please feel free to reach out to me directly when you consider your next trip to Seattle :)Best Regards,David Bayley",2018
5.0,"We stayed for 1 night for the Pearl Jam show , great friendly staff , all the amenities you need , cool retro rooms.Awesome location, a short stroll to Pike Place Market.Will stay again on our next trip to Seattle for sure !!Hey Harry!Thanks SO SO much for the great review. It was a pleasure having the two of you stay with us and getting to chat Pearl Jam and old Seattle rock. It would be great to see you two down from BC again soon!Cheers until then,David Bayley",2018
3.0,"Be aware that this hotel is currently being renovated. My room itself was OK, though the bathroom didnt seem like the renovation was finished. Poorly installed sockets and a cracked shower unit. The peephole on the door wasnt complete and had a Kleenex stuffed in it. I assume the construction also affected the breakfast, which was way below the style I expect at a La Quinta. Rate was too high for the level of room and breakfast provided. Dear Traveler, Thank you for taking the time to post a review on behalf of your stay with. We apologize that some of the renovations were taking place during your stay. It is through your feedback that we are able to improve what we do. It is our hope you will come back and see us again. Sincerely, Vickie W.",2018
4.0,"This Residence Inn is kind of out of no where - it's pretty far from the center of city and has lots developments in the area. That being said, there are good restaurants/coffeeshops around within 3-5 mins drive. Their price for the room in summer is GREAT! Not sure if I would pay for what they ask for in spring though.Dear Jui-Yu C,Thank you for choosing the Residence Inn Phoenix North/Happy Valley for your recent travels to Phoenix. Commitment to service and guest satisfaction is a main focus and we are delighted to hear you enjoyed your stay. The pride and dedication our hotel team takes in providing exceptional customer service to our valued guests speaks strongly to our companys core values, good service at a fair price.Thank you again for taking the time to provide your feedback and we look forward to serving you again soon!",2018
4.0,"I had to attend a meeting here and decided to stay the night. The room was clean and the staff was pleasant. Nice pool andJacuzzi. Coffee shop also served Starbucks coffee but had their own sandwiches which were really good and worth the price. Most of the other guests there also had breakfast there rather than in the nearby mall and were happy with their orders as well. The mall is also quite near, walking distance with a wide selection of food.",2018
1.0,"I had a surprisingly disappointing stay at what I thought was supposed to be a nice hotel. We were moving apartments close by, and I booked a 3 night stay. The service was almost non-existent. We asked for a crib before check-in, then again three separate times after we checked in. It finally arrived after 11 PM! We asked for silverware so that we could eat our room service. Never brought it. We ended up eating with coffee stirrers in the room. No one offered a smile or hello, or offered to open a door when I was coming through with a stroller. The rooms are very dated. Overall, just a very disappointing stay. It seems like this hotel is just resting on a famous name.Dear LK198200,Thank you for taking the time to share your feedback. While we wish you had a better experience, it is feedback like this that we learn from and use to improve. We work hard to deliver an exceptional guest experience, and it's apparent in this case that we fell short. It is important to us to do what we can to make amends for your stay. If you would like to further discuss your visit, please don't hesitate to reach out to our Hotel Manager, Massimiliano Puglisi, directly at Massimiliano.PuglisiRosewoodhotels.com. If you give us a chance to earn back your trust, I can assure you that we will do our best to give you the great hotel experience that so many of our guests have grown so fond of. Wishing you all the best!Sincerely, The Carlyle Family",2018
5.0,"We arrived at the beginning of July for a 7 night stay. Check in was quick staff friendly. We were upgraded to a room with a kingsize bed given free wifi on the 11th floor.Throughout our stay our room was kept spotless with fresh towels and shampoos etc refilled on a daily basis. On our last day we were able to stay in our room until 13.00hrs at no extra charge then our suitcases stored by the staff for 1 per case.We asked about purchasing a jar of cookies to bring home but unfortunately they were not available until 17.00hrs, however seeing the disappointment on our faces Jessica went the extra mile spoke with management we were able to purchase two tins We also were given a few free ones to have on our journey home!We will definitely return to this hotel when we are next back in New York. Ideal location and close enough to be within a short walk of Times Square but away from the hustle bustle of all the crowds. Thank you to all the staff at this hotel.Thanks for sharing this lovely review, Kathryn!We're thrilled to hear you enjoyed your stay with us at our prime location to Times Square. It's our pleasure to accommodate you and we appreciate your praise. Jessica is an excellent member of our team. She always goes above and beyond for our guests. You can see why we love having her here so much!We're looking forward to sharing another amazing experience with you soon. Have a beautiful day!",2018
5.0,"This Hotel was amazing. My husband and I came here for one night to celebrate our 4 year wedding anniversary. The staff was very accommodating and let us check in early. Andrew the front desk guy was awesome and sent us a bottle of champagne after I told him why we were here. The room was nice and spacious and the shower is on another level. There are lots of restaurants near by and places to walk to. The light rail is right next to the hotel so it was super easy to get to the restaurants and bars further downtown. We would definitely stay here again. Thank you Andrew for making our stay amazing!Hello Amanda D, We thought you were pretty amazing too! I'll definitely share your accolades with the rest of the team. We hope you can try our restaurant, MATCH Restaurant and Lounge next time you stay. We hope to see you again soon.Thanks!",2018
5.0,"My wife and I loved this hotel. Our large room was beautifully decorated...with a super comfortable bed. The ambiance of the hotel I would describe as urban chic boutique-style luxury art gallery hotel. The location is wonderful for exploring the charming neighborhood and nearby downtown. The service was excellent. Brunch was delicious in the charming restaurant. Bottom line - it combines a fun, happening atmosphere with a great stay. I doubt we'd look anywhere else in the future. This is the hotel of choice.Hi Doug K,Thank you for your kind words! We think you're pretty great too! We hope to see you again soon.Thanks!",2018
5.0,"Had a great time, amazing place. Will definitely be returning. Did some hiking while we were there and had some great food. Great Decor and very friendly people. Like I said in the title, I highly recommend this place.Hi robertrykal, Thank you for sharing your experience with us! I'm so glad to hear you had a chance to enjoy our restaurant, MATCH Restaurant Lounge! Make sure you take advantage of our great summer rates so we can see you again soon!Have a great day!",2018
5.0,"This is my favourite place to stay at Anaheim. Ms Joy is doing excellent customer service and her service inspired during the stay! Marriott is lucky to have with her! Any one wanted to stay in this area so this is suitable!Regards Rama Subbu MuthurajWe are delighted to have been your chosen hotel during your recent stay in Anaheim. It wastruly a pleasure to serve you.We appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700",2018
5.0,"Joy! She was there whenever we needed anything and she was so flexible and understanding. She made great suggestions and understood what we needed before we did. That is kind of how the whole hotel worked. Everything was stocked, clean and worked well. You could ask any staff member for something and they made it happen. Breakfast was stocked and the staff members there were quick to clean and help out. I was really blown away by everyone's attitude. No one seemed to be tired of dealing with guests like you see at other hotels. Carlos checked us out and he showed us the same amount of flexibility and the didn't overcharge for things they could have. Also, it's a great location, close to anything you'd need.We are delighted to have been your chosen hotel during your recent stay in Anaheim. It wastruly a pleasure to serve you.We appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700",2018
5.0,"Great room! It was so nice having a kitchen, great money saver!The staff all were all very helpful and friendly. Thank you Susana for cleaning our room perfectly every day! The free breakfast was way better than we expected!We are delighted to have been your chosen hotel during your recent stay in Anaheim. It was truly a pleasure to serve you. We appreciate your business and value your honest feedback. Your comments have been shared with the hotel team as a critical way of understanding how we can continue to deliver exceptional service to guests like you. Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories with us whenever your travels bring you back to Anaheim. Sincerely, Edgar Rivera General Manager TownePlace Suites by Marriott edgar.riveramarriott.com 714-939-9700",2018
4.0,"this hotel is 7 minutes from disney. clean and secure accomodations. great for family. the workers was extremely nice and welcoming. greeted with a smile mrs. joy checked me in and i felt like i was home. then sadly upon leaving ashley checked us out and welcomed us back again.. we will be back to this property. great breakfast as well. and the house keeping and grounds were always kept to be inviting.. On behalf of the entire hotel team, we want to thank you for sharing your most memorable experiences with us during your recent stay at TownePlace Suites Anaheim Maingate Near Angel Stadium.It is always encouraging to hear positive feedback, particularly when it comes from those who matter the most you! By taking pride in putting people first, we are not only executing the mission of our founders, but exceeding the expectations of our valued guests.Please note your feedback has been shared with the hotel team as a critical way of understanding how we can continue to deliver great experiences. Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories here whenever your travels bring you back to Anaheim. Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700",2018
5.0,"Nice suite with 2 bedrooms fold out couch- was great to have 3 separate places to sleep, for 3 guys in town for LA Angels vs Red Sox baseball game.. Great ideal location for ballpark access- w/ parking included easy walk to ball field. Great breakfast. Best value for suite of any hotel i stayed in over my week in California. All rooms in suite were clean nice. (Would also be good for family going to nearby disneyland)We are delighted to have been your chosen hotel during your recent stay in Anaheim. It wastruly a pleasure to serve you.We appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700",2018
4.0,"We loved our stay here. Our favorite is Miss Domi who is so friendly and greeting everyone with her sweet smile. The only downside is the bathtub. It needs more special attention and cleaning with bleach. But overall, we will still come back and stay here again next time. We are delighted to have been your chosen hotel during your recent stay in Anaheim. It wastruly a pleasure to serve you.We appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700",2018
4.0,"I had planned a last minute trip in to Anaheim to go for a Birthday event at Disney, the entire city was sold out but Townplace had a few rooms available. We generally dont stay this far away from Disney but we had no choice. Room rates were out of control because of a conference and most hotels were sold out! I have to say we were pleasantly surprised with the hotel. My experience at check -in was fantastic, the rooms were clean the energy was good and overall we didn't care that we were a few miles away from Disney. We Were happy with our stay. The only thing I could say that I was not crazy about was the commuter train that passes through the back of the Hotel. Other than that I would recommend this place to any of my friends or family membersWe appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral Manager edgar.riveramarriott.com",2018
